

-0.692687	-0.685591	-0.195147
-0.594409	-0.752003	-0.207429
-0.668380	-0.754595	-0.181187

-0.569478	-0.820559	-0.191612
-0.668380	-0.754595	-0.181187
-0.594409	-0.752003	-0.207429

-0.789125	-0.825384	-0.106905
-0.817159	-0.758786	-0.124512
-0.716615	-0.824683	-0.136986

-0.841425	-0.690163	-0.139786
-0.742775	-0.756906	-0.153488
-0.817159	-0.758786	-0.124512

-0.642815	-0.822318	-0.163652
-0.716615	-0.824683	-0.136986
-0.742775	-0.756906	-0.153488

-0.817159	-0.758786	-0.124512
-0.742775	-0.756906	-0.153488
-0.716615	-0.824683	-0.136986

-0.692687	-0.685591	-0.195147
-0.668380	-0.754595	-0.181187
-0.767702	-0.688505	-0.169252

-0.642815	-0.822318	-0.163652
-0.742775	-0.756906	-0.153488
-0.668380	-0.754595	-0.181187

-0.841425	-0.690163	-0.139786
-0.767702	-0.688505	-0.169252
-0.742775	-0.756906	-0.153488

-0.668380	-0.754595	-0.181187
-0.742775	-0.756906	-0.153488
-0.767702	-0.688505	-0.169252

-0.078696	-1.045470	-0.170613
-0.146800	-1.060440	-0.156830
-0.183120	-0.989700	-0.184942

-0.215173	-1.071084	-0.140581
-0.251400	-1.002555	-0.169898
-0.146800	-1.060440	-0.156830

-0.287118	-0.932337	-0.195624
-0.183120	-0.989700	-0.184942
-0.251400	-1.002555	-0.169898

-0.146800	-1.060440	-0.156830
-0.251400	-1.002555	-0.169898
-0.183120	-0.989700	-0.184942

-0.351857	-1.091273	-0.107509
-0.388343	-1.024279	-0.137449
-0.283485	-1.083325	-0.125233

-0.423947	-0.955393	-0.163961
-0.319843	-1.014109	-0.154050
-0.388343	-1.024279	-0.137449

-0.215173	-1.071084	-0.140581
-0.283485	-1.083325	-0.125233
-0.319843	-1.014109	-0.154050

-0.388343	-1.024279	-0.137449
-0.319843	-1.014109	-0.154050
-0.283485	-1.083325	-0.125233

-0.494956	-0.817230	-0.216075
-0.391289	-0.875562	-0.207675
-0.459876	-0.887191	-0.191771

-0.287118	-0.932337	-0.195624
-0.355807	-0.944702	-0.181588
-0.391289	-0.875562	-0.207675

-0.423947	-0.955393	-0.163961
-0.459876	-0.887191	-0.191771
-0.355807	-0.944702	-0.181588

-0.391289	-0.875562	-0.207675
-0.355807	-0.944702	-0.181588
-0.459876	-0.887191	-0.191771

-0.215173	-1.071084	-0.140581
-0.319843	-1.014109	-0.154050
-0.251400	-1.002555	-0.169898

-0.423947	-0.955393	-0.163961
-0.355807	-0.944702	-0.181588
-0.319843	-1.014109	-0.154050

-0.287118	-0.932337	-0.195624
-0.251400	-1.002555	-0.169898
-0.355807	-0.944702	-0.181588

-0.319843	-1.014109	-0.154050
-0.355807	-0.944702	-0.181588
-0.251400	-1.002555	-0.169898

-0.789125	-0.825384	-0.106905
-0.716615	-0.824683	-0.136986
-0.681037	-0.893832	-0.109397

-0.642815	-0.822318	-0.163652
-0.607721	-0.892055	-0.137976
-0.716615	-0.824683	-0.136986

-0.571426	-0.959861	-0.109009
-0.681037	-0.893832	-0.109397
-0.607721	-0.892055	-0.137976

-0.716615	-0.824683	-0.136986
-0.607721	-0.892055	-0.137976
-0.681037	-0.893832	-0.109397

-0.494956	-0.817230	-0.216075
-0.459876	-0.887191	-0.191771
-0.569478	-0.820559	-0.191612

-0.423947	-0.955393	-0.163961
-0.533957	-0.889798	-0.165474
-0.459876	-0.887191	-0.191771

-0.642815	-0.822318	-0.163652
-0.569478	-0.820559	-0.191612
-0.533957	-0.889798	-0.165474

-0.459876	-0.887191	-0.191771
-0.533957	-0.889798	-0.165474
-0.569478	-0.820559	-0.191612

-0.351857	-1.091273	-0.107509
-0.462368	-1.026797	-0.109701
-0.388343	-1.024279	-0.137449

-0.571426	-0.959861	-0.109009
-0.498270	-0.958602	-0.138131
-0.462368	-1.026797	-0.109701

-0.423947	-0.955393	-0.163961
-0.388343	-1.024279	-0.137449
-0.498270	-0.958602	-0.138131

-0.462368	-1.026797	-0.109701
-0.498270	-0.958602	-0.138131
-0.388343	-1.024279	-0.137449

-0.642815	-0.822318	-0.163652
-0.533957	-0.889798	-0.165474
-0.607721	-0.892055	-0.137976

-0.423947	-0.955393	-0.163961
-0.498270	-0.958602	-0.138131
-0.533957	-0.889798	-0.165474

-0.571426	-0.959861	-0.109009
-0.607721	-0.892055	-0.137976
-0.498270	-0.958602	-0.138131

-0.533957	-0.889798	-0.165474
-0.498270	-0.958602	-0.138131
-0.607721	-0.892055	-0.137976

-0.928769	0.027566	-0.198721
-0.848584	-0.025667	-0.226679
-0.943092	-0.045702	-0.207165

-0.767322	-0.079154	-0.250780
-0.860531	-0.099335	-0.233662
-0.848584	-0.025667	-0.226679

-0.952839	-0.119994	-0.212676
-0.943092	-0.045702	-0.207165
-0.860531	-0.099335	-0.233662

-0.848584	-0.025667	-0.226679
-0.860531	-0.099335	-0.233662
-0.943092	-0.045702	-0.207165

-0.604575	-0.186148	-0.298008
-0.696861	-0.206685	-0.282433
-0.686448	-0.132555	-0.276333

-0.788366	-0.227354	-0.262926
-0.778278	-0.153033	-0.258793
-0.696861	-0.206685	-0.282433

-0.767322	-0.079154	-0.250780
-0.686448	-0.132555	-0.276333
-0.778278	-0.153033	-0.258793

-0.696861	-0.206685	-0.282433
-0.778278	-0.153033	-0.258793
-0.686448	-0.132555	-0.276333

-0.971124	-0.268683	-0.222933
-0.964285	-0.193954	-0.219278
-0.880181	-0.247985	-0.244888

-0.952839	-0.119994	-0.212676
-0.871060	-0.173467	-0.239737
-0.964285	-0.193954	-0.219278

-0.788366	-0.227354	-0.262926
-0.880181	-0.247985	-0.244888
-0.871060	-0.173467	-0.239737

-0.964285	-0.193954	-0.219278
-0.871060	-0.173467	-0.239737
-0.880181	-0.247985	-0.244888

-0.767322	-0.079154	-0.250780
-0.778278	-0.153033	-0.258793
-0.860531	-0.099335	-0.233662

-0.788366	-0.227354	-0.262926
-0.871060	-0.173467	-0.239737
-0.778278	-0.153033	-0.258793

-0.952839	-0.119994	-0.212676
-0.860531	-0.099335	-0.233662
-0.871060	-0.173467	-0.239737

-0.778278	-0.153033	-0.258793
-0.871060	-0.173467	-0.239737
-0.860531	-0.099335	-0.233662

-0.263453	-0.396550	-0.298734
-0.343787	-0.418037	-0.298087
-0.348896	-0.344248	-0.301788

-0.424035	-0.439350	-0.293444
-0.429149	-0.365564	-0.299148
-0.343787	-0.418037	-0.298087

-0.434156	-0.291570	-0.300859
-0.348896	-0.344248	-0.301788
-0.429149	-0.365564	-0.299148

-0.343787	-0.418037	-0.298087
-0.429149	-0.365564	-0.299148
-0.348896	-0.344248	-0.301788

-0.584445	-0.481884	-0.283164
-0.589846	-0.408171	-0.290104
-0.504334	-0.460744	-0.290297

-0.594788	-0.334159	-0.293073
-0.509491	-0.386877	-0.295253
-0.589846	-0.408171	-0.290104

-0.424035	-0.439350	-0.293444
-0.504334	-0.460744	-0.290297
-0.509491	-0.386877	-0.295253

-0.589846	-0.408171	-0.290104
-0.509491	-0.386877	-0.295253
-0.504334	-0.460744	-0.290297

-0.604575	-0.186148	-0.298008
-0.519498	-0.239019	-0.301425
-0.599899	-0.260234	-0.297532

-0.434156	-0.291570	-0.300859
-0.514545	-0.312953	-0.298963
-0.519498	-0.239019	-0.301425

-0.594788	-0.334159	-0.293073
-0.599899	-0.260234	-0.297532
-0.514545	-0.312953	-0.298963

-0.519498	-0.239019	-0.301425
-0.514545	-0.312953	-0.298963
-0.599899	-0.260234	-0.297532

-0.424035	-0.439350	-0.293444
-0.509491	-0.386877	-0.295253
-0.429149	-0.365564	-0.299148

-0.594788	-0.334159	-0.293073
-0.514545	-0.312953	-0.298963
-0.509491	-0.386877	-0.295253

-0.434156	-0.291570	-0.300859
-0.429149	-0.365564	-0.299148
-0.514545	-0.312953	-0.298963

-0.509491	-0.386877	-0.295253
-0.514545	-0.312953	-0.298963
-0.429149	-0.365564	-0.299148

-0.888903	-0.552492	-0.169678
-0.912784	-0.482951	-0.185067
-0.813736	-0.535700	-0.201037

-0.932604	-0.411641	-0.197921
-0.835573	-0.465268	-0.215165
-0.912784	-0.482951	-0.185067

-0.737385	-0.517833	-0.228729
-0.813736	-0.535700	-0.201037
-0.835573	-0.465268	-0.215165

-0.912784	-0.482951	-0.185067
-0.835573	-0.465268	-0.215165
-0.813736	-0.535700	-0.201037

-0.971124	-0.268683	-0.222933
-0.875248	-0.322491	-0.241121
-0.953947	-0.340951	-0.211730

-0.778382	-0.375686	-0.255459
-0.856067	-0.394160	-0.228540
-0.875248	-0.322491	-0.241121

-0.932604	-0.411641	-0.197921
-0.953947	-0.340951	-0.211730
-0.856067	-0.394160	-0.228540

-0.875248	-0.322491	-0.241121
-0.856067	-0.394160	-0.228540
-0.953947	-0.340951	-0.211730

-0.584445	-0.481884	-0.283164
-0.661460	-0.500356	-0.257805
-0.681872	-0.429120	-0.271240

-0.737385	-0.517833	-0.228729
-0.758439	-0.447268	-0.243947
-0.661460	-0.500356	-0.257805

-0.778382	-0.375686	-0.255459
-0.681872	-0.429120	-0.271240
-0.758439	-0.447268	-0.243947

-0.661460	-0.500356	-0.257805
-0.758439	-0.447268	-0.243947
-0.681872	-0.429120	-0.271240

-0.932604	-0.411641	-0.197921
-0.856067	-0.394160	-0.228540
-0.835573	-0.465268	-0.215165

-0.778382	-0.375686	-0.255459
-0.758439	-0.447268	-0.243947
-0.856067	-0.394160	-0.228540

-0.737385	-0.517833	-0.228729
-0.835573	-0.465268	-0.215165
-0.758439	-0.447268	-0.243947

-0.856067	-0.394160	-0.228540
-0.758439	-0.447268	-0.243947
-0.835573	-0.465268	-0.215165

-0.604575	-0.186148	-0.298008
-0.599899	-0.260234	-0.297532
-0.696861	-0.206685	-0.282433

-0.594788	-0.334159	-0.293073
-0.691942	-0.280863	-0.279963
-0.599899	-0.260234	-0.297532

-0.788366	-0.227354	-0.262926
-0.696861	-0.206685	-0.282433
-0.691942	-0.280863	-0.279963

-0.599899	-0.260234	-0.297532
-0.691942	-0.280863	-0.279963
-0.696861	-0.206685	-0.282433

-0.584445	-0.481884	-0.283164
-0.681872	-0.429120	-0.271240
-0.589846	-0.408171	-0.290104

-0.778382	-0.375686	-0.255459
-0.686955	-0.355063	-0.276227
-0.681872	-0.429120	-0.271240

-0.594788	-0.334159	-0.293073
-0.589846	-0.408171	-0.290104
-0.686955	-0.355063	-0.276227

-0.681872	-0.429120	-0.271240
-0.686955	-0.355063	-0.276227
-0.589846	-0.408171	-0.290104

-0.971124	-0.268683	-0.222933
-0.880181	-0.247985	-0.244888
-0.875248	-0.322491	-0.241121

-0.788366	-0.227354	-0.262926
-0.783761	-0.301644	-0.261151
-0.880181	-0.247985	-0.244888

-0.778382	-0.375686	-0.255459
-0.875248	-0.322491	-0.241121
-0.783761	-0.301644	-0.261151

-0.880181	-0.247985	-0.244888
-0.783761	-0.301644	-0.261151
-0.875248	-0.322491	-0.241121

-0.594788	-0.334159	-0.293073
-0.686955	-0.355063	-0.276227
-0.691942	-0.280863	-0.279963

-0.778382	-0.375686	-0.255459
-0.783761	-0.301644	-0.261151
-0.686955	-0.355063	-0.276227

-0.788366	-0.227354	-0.262926
-0.691942	-0.280863	-0.279963
-0.783761	-0.301644	-0.261151

-0.686955	-0.355063	-0.276227
-0.783761	-0.301644	-0.261151
-0.691942	-0.280863	-0.279963

0.416636	-0.796604	-0.198945
0.363920	-0.844688	-0.207635
0.332880	-0.749181	-0.226896

0.307951	-0.889422	-0.213374
0.278602	-0.795451	-0.234112
0.363920	-0.844688	-0.207635

0.248366	-0.700989	-0.250982
0.332880	-0.749181	-0.226896
0.278602	-0.795451	-0.234112

0.363920	-0.844688	-0.207635
0.278602	-0.795451	-0.234112
0.332880	-0.749181	-0.226896

0.195296	-0.977910	-0.224078
0.166680	-0.885074	-0.245795
0.253147	-0.935426	-0.220211

0.137568	-0.791559	-0.263587
0.223176	-0.840759	-0.240418
0.166680	-0.885074	-0.245795

0.307951	-0.889422	-0.213374
0.253147	-0.935426	-0.220211
0.223176	-0.840759	-0.240418

0.166680	-0.885074	-0.245795
0.223176	-0.840759	-0.240418
0.253147	-0.935426	-0.220211

0.079212	-0.604428	-0.298175
0.164121	-0.653077	-0.276522
0.108644	-0.698278	-0.282851

0.248366	-0.700989	-0.250982
0.193386	-0.746516	-0.259225
0.164121	-0.653077	-0.276522

0.137568	-0.791559	-0.263587
0.108644	-0.698278	-0.282851
0.193386	-0.746516	-0.259225

0.164121	-0.653077	-0.276522
0.193386	-0.746516	-0.259225
0.108644	-0.698278	-0.282851

0.307951	-0.889422	-0.213374
0.223176	-0.840759	-0.240418
0.278602	-0.795451	-0.234112

0.137568	-0.791559	-0.263587
0.193386	-0.746516	-0.259225
0.223176	-0.840759	-0.240418

0.248366	-0.700989	-0.250982
0.278602	-0.795451	-0.234112
0.193386	-0.746516	-0.259225

0.223176	-0.840759	-0.240418
0.193386	-0.746516	-0.259225
0.278602	-0.795451	-0.234112

-0.078696	-1.045470	-0.170613
-0.102770	-0.968173	-0.201890
-0.009782	-1.032186	-0.186091

-0.126448	-0.889366	-0.229483
-0.034087	-0.952661	-0.216084
-0.102770	-0.968173	-0.201890

0.058666	-1.014475	-0.198990
-0.009782	-1.032186	-0.186091
-0.034087	-0.952661	-0.216084

-0.102770	-0.968173	-0.201890
-0.034087	-0.952661	-0.216084
-0.009782	-1.032186	-0.186091

-0.173726	-0.731448	-0.283719
-0.081583	-0.793952	-0.271952
-0.150271	-0.811103	-0.258467

0.010715	-0.855370	-0.256317
-0.058054	-0.873079	-0.244760
-0.081583	-0.793952	-0.271952

-0.126448	-0.889366	-0.229483
-0.150271	-0.811103	-0.258467
-0.058054	-0.873079	-0.244760

-0.081583	-0.793952	-0.271952
-0.058054	-0.873079	-0.244760
-0.150271	-0.811103	-0.258467

0.195296	-0.977910	-0.224078
0.127329	-0.998402	-0.212861
0.102972	-0.917198	-0.242128

0.058666	-1.014475	-0.198990
0.034523	-0.935642	-0.229512
0.127329	-0.998402	-0.212861

0.010715	-0.855370	-0.256317
0.102972	-0.917198	-0.242128
0.034523	-0.935642	-0.229512

0.127329	-0.998402	-0.212861
0.034523	-0.935642	-0.229512
0.102972	-0.917198	-0.242128

-0.126448	-0.889366	-0.229483
-0.058054	-0.873079	-0.244760
-0.034087	-0.952661	-0.216084

0.010715	-0.855370	-0.256317
0.034523	-0.935642	-0.229512
-0.058054	-0.873079	-0.244760

0.058666	-1.014475	-0.198990
-0.034087	-0.952661	-0.216084
0.034523	-0.935642	-0.229512

-0.058054	-0.873079	-0.244760
0.034523	-0.935642	-0.229512
-0.034087	-0.952661	-0.216084

-0.263453	-0.396550	-0.298734
-0.177980	-0.448797	-0.301830
-0.241122	-0.480417	-0.298225

-0.092253	-0.500713	-0.300943
-0.155529	-0.532516	-0.299329
-0.177980	-0.448797	-0.301830

-0.218670	-0.564133	-0.293721
-0.241122	-0.480417	-0.298225
-0.155529	-0.532516	-0.299329

-0.177980	-0.448797	-0.301830
-0.155529	-0.532516	-0.299329
-0.241122	-0.480417	-0.298225

0.079212	-0.604428	-0.298175
0.016015	-0.636548	-0.297798
-0.006602	-0.552758	-0.301552

-0.047250	-0.668236	-0.293436
-0.069795	-0.584576	-0.299187
0.016015	-0.636548	-0.297798

-0.092253	-0.500713	-0.300943
-0.006602	-0.552758	-0.301552
-0.069795	-0.584576	-0.299187

0.016015	-0.636548	-0.297798
-0.069795	-0.584576	-0.299187
-0.006602	-0.552758	-0.301552

-0.173726	-0.731448	-0.283719
-0.196270	-0.647929	-0.290714
-0.110510	-0.700103	-0.290565

-0.218670	-0.564133	-0.293721
-0.133032	-0.616308	-0.295574
-0.196270	-0.647929	-0.290714

-0.047250	-0.668236	-0.293436
-0.110510	-0.700103	-0.290565
-0.133032	-0.616308	-0.295574

-0.196270	-0.647929	-0.290714
-0.133032	-0.616308	-0.295574
-0.110510	-0.700103	-0.290565

-0.092253	-0.500713	-0.300943
-0.069795	-0.584576	-0.299187
-0.155529	-0.532516	-0.299329

-0.047250	-0.668236	-0.293436
-0.133032	-0.616308	-0.295574
-0.069795	-0.584576	-0.299187

-0.218670	-0.564133	-0.293721
-0.155529	-0.532516	-0.299329
-0.133032	-0.616308	-0.295574

-0.069795	-0.584576	-0.299187
-0.133032	-0.616308	-0.295574
-0.155529	-0.532516	-0.299329

0.195296	-0.977910	-0.224078
0.102972	-0.917198	-0.242128
0.166680	-0.885074	-0.245795

0.010715	-0.855370	-0.256317
0.074219	-0.823843	-0.261914
0.102972	-0.917198	-0.242128

0.137568	-0.791559	-0.263587
0.166680	-0.885074	-0.245795
0.074219	-0.823843	-0.261914

0.102972	-0.917198	-0.242128
0.074219	-0.823843	-0.261914
0.166680	-0.885074	-0.245795

-0.173726	-0.731448	-0.283719
-0.110510	-0.700103	-0.290565
-0.081583	-0.793952	-0.271952

-0.047250	-0.668236	-0.293436
-0.018213	-0.762175	-0.276841
-0.110510	-0.700103	-0.290565

0.010715	-0.855370	-0.256317
-0.081583	-0.793952	-0.271952
-0.018213	-0.762175	-0.276841

-0.110510	-0.700103	-0.290565
-0.018213	-0.762175	-0.276841
-0.081583	-0.793952	-0.271952

0.079212	-0.604428	-0.298175
0.108644	-0.698278	-0.282851
0.016015	-0.636548	-0.297798

0.137568	-0.791559	-0.263587
0.045243	-0.730248	-0.280479
0.108644	-0.698278	-0.282851

-0.047250	-0.668236	-0.293436
0.016015	-0.636548	-0.297798
0.045243	-0.730248	-0.280479

0.108644	-0.698278	-0.282851
0.045243	-0.730248	-0.280479
0.016015	-0.636548	-0.297798

0.010715	-0.855370	-0.256317
-0.018213	-0.762175	-0.276841
0.074219	-0.823843	-0.261914

-0.047250	-0.668236	-0.293436
0.045243	-0.730248	-0.280479
-0.018213	-0.762175	-0.276841

0.137568	-0.791559	-0.263587
0.074219	-0.823843	-0.261914
0.045243	-0.730248	-0.280479

-0.018213	-0.762175	-0.276841
0.045243	-0.730248	-0.280479
0.074219	-0.823843	-0.261914

-0.888903	-0.552492	-0.169678
-0.813736	-0.535700	-0.201037
-0.791417	-0.619611	-0.184227

-0.737385	-0.517833	-0.228729
-0.715617	-0.602235	-0.213779
-0.813736	-0.535700	-0.201037

-0.692687	-0.685591	-0.195147
-0.791417	-0.619611	-0.184227
-0.715617	-0.602235	-0.213779

-0.813736	-0.535700	-0.201037
-0.715617	-0.602235	-0.213779
-0.791417	-0.619611	-0.184227

-0.584445	-0.481884	-0.283164
-0.562761	-0.566492	-0.269481
-0.661460	-0.500356	-0.257805

-0.540234	-0.650174	-0.251990
-0.639367	-0.584508	-0.242213
-0.562761	-0.566492	-0.269481

-0.737385	-0.517833	-0.228729
-0.661460	-0.500356	-0.257805
-0.639367	-0.584508	-0.242213

-0.562761	-0.566492	-0.269481
-0.639367	-0.584508	-0.242213
-0.661460	-0.500356	-0.257805

-0.494956	-0.817230	-0.216075
-0.594409	-0.752003	-0.207429
-0.518028	-0.734225	-0.235919

-0.692687	-0.685591	-0.195147
-0.617024	-0.668416	-0.225412
-0.594409	-0.752003	-0.207429

-0.540234	-0.650174	-0.251990
-0.518028	-0.734225	-0.235919
-0.617024	-0.668416	-0.225412

-0.594409	-0.752003	-0.207429
-0.617024	-0.668416	-0.225412
-0.518028	-0.734225	-0.235919

-0.737385	-0.517833	-0.228729
-0.639367	-0.584508	-0.242213
-0.715617	-0.602235	-0.213779

-0.540234	-0.650174	-0.251990
-0.617024	-0.668416	-0.225412
-0.639367	-0.584508	-0.242213

-0.692687	-0.685591	-0.195147
-0.715617	-0.602235	-0.213779
-0.617024	-0.668416	-0.225412

-0.639367	-0.584508	-0.242213
-0.617024	-0.668416	-0.225412
-0.715617	-0.602235	-0.213779

-0.263453	-0.396550	-0.298734
-0.241122	-0.480417	-0.298225
-0.343787	-0.418037	-0.298087

-0.218670	-0.564133	-0.293721
-0.321410	-0.501831	-0.295580
-0.241122	-0.480417	-0.298225

-0.424035	-0.439350	-0.293444
-0.343787	-0.418037	-0.298087
-0.321410	-0.501831	-0.295580

-0.241122	-0.480417	-0.298225
-0.321410	-0.501831	-0.295580
-0.343787	-0.418037	-0.298087

-0.173726	-0.731448	-0.283719
-0.276675	-0.669534	-0.286799
-0.196270	-0.647929	-0.290714

-0.379307	-0.607025	-0.285919
-0.299053	-0.585701	-0.291816
-0.276675	-0.669534	-0.286799

-0.218670	-0.564133	-0.293721
-0.196270	-0.647929	-0.290714
-0.299053	-0.585701	-0.291816

-0.276675	-0.669534	-0.286799
-0.299053	-0.585701	-0.291816
-0.196270	-0.647929	-0.290714

-0.584445	-0.481884	-0.283164
-0.504334	-0.460744	-0.290297
-0.482071	-0.544732	-0.286522

-0.424035	-0.439350	-0.293444
-0.401753	-0.523299	-0.291677
-0.504334	-0.460744	-0.290297

-0.379307	-0.607025	-0.285919
-0.482071	-0.544732	-0.286522
-0.401753	-0.523299	-0.291677

-0.504334	-0.460744	-0.290297
-0.401753	-0.523299	-0.291677
-0.482071	-0.544732	-0.286522

-0.218670	-0.564133	-0.293721
-0.299053	-0.585701	-0.291816
-0.321410	-0.501831	-0.295580

-0.379307	-0.607025	-0.285919
-0.401753	-0.523299	-0.291677
-0.299053	-0.585701	-0.291816

-0.424035	-0.439350	-0.293444
-0.321410	-0.501831	-0.295580
-0.401753	-0.523299	-0.291677

-0.299053	-0.585701	-0.291816
-0.401753	-0.523299	-0.291677
-0.321410	-0.501831	-0.295580

-0.078696	-1.045470	-0.170613
-0.183120	-0.989700	-0.184942
-0.102770	-0.968173	-0.201890

-0.287118	-0.932337	-0.195624
-0.206975	-0.911591	-0.214402
-0.183120	-0.989700	-0.184942

-0.126448	-0.889366	-0.229483
-0.102770	-0.968173	-0.201890
-0.206975	-0.911591	-0.214402

-0.183120	-0.989700	-0.184942
-0.206975	-0.911591	-0.214402
-0.102770	-0.968173	-0.201890

-0.494956	-0.817230	-0.216075
-0.415063	-0.796774	-0.236062
-0.391289	-0.875562	-0.207675

-0.334642	-0.775085	-0.252271
-0.311090	-0.854441	-0.225798
-0.415063	-0.796774	-0.236062

-0.287118	-0.932337	-0.195624
-0.391289	-0.875562	-0.207675
-0.311090	-0.854441	-0.225798

-0.415063	-0.796774	-0.236062
-0.311090	-0.854441	-0.225798
-0.391289	-0.875562	-0.207675

-0.173726	-0.731448	-0.283719
-0.150271	-0.811103	-0.258467
-0.254400	-0.753843	-0.269902

-0.126448	-0.889366	-0.229483
-0.230731	-0.832936	-0.242737
-0.150271	-0.811103	-0.258467

-0.334642	-0.775085	-0.252271
-0.254400	-0.753843	-0.269902
-0.230731	-0.832936	-0.242737

-0.150271	-0.811103	-0.258467
-0.230731	-0.832936	-0.242737
-0.254400	-0.753843	-0.269902

-0.287118	-0.932337	-0.195624
-0.311090	-0.854441	-0.225798
-0.206975	-0.911591	-0.214402

-0.334642	-0.775085	-0.252271
-0.230731	-0.832936	-0.242737
-0.311090	-0.854441	-0.225798

-0.126448	-0.889366	-0.229483
-0.206975	-0.911591	-0.214402
-0.230731	-0.832936	-0.242737

-0.311090	-0.854441	-0.225798
-0.230731	-0.832936	-0.242737
-0.206975	-0.911591	-0.214402

-0.584445	-0.481884	-0.283164
-0.482071	-0.544732	-0.286522
-0.562761	-0.566492	-0.269481

-0.379307	-0.607025	-0.285919
-0.460057	-0.629047	-0.270883
-0.482071	-0.544732	-0.286522

-0.540234	-0.650174	-0.251990
-0.562761	-0.566492	-0.269481
-0.460057	-0.629047	-0.270883

-0.482071	-0.544732	-0.286522
-0.460057	-0.629047	-0.270883
-0.562761	-0.566492	-0.269481

-0.173726	-0.731448	-0.283719
-0.254400	-0.753843	-0.269902
-0.276675	-0.669534	-0.286799

-0.334642	-0.775085	-0.252271
-0.357243	-0.691513	-0.271023
-0.254400	-0.753843	-0.269902

-0.379307	-0.607025	-0.285919
-0.276675	-0.669534	-0.286799
-0.357243	-0.691513	-0.271023

-0.254400	-0.753843	-0.269902
-0.357243	-0.691513	-0.271023
-0.276675	-0.669534	-0.286799

-0.494956	-0.817230	-0.216075
-0.518028	-0.734225	-0.235919
-0.415063	-0.796774	-0.236062

-0.540234	-0.650174	-0.251990
-0.437731	-0.713107	-0.254051
-0.518028	-0.734225	-0.235919

-0.334642	-0.775085	-0.252271
-0.415063	-0.796774	-0.236062
-0.437731	-0.713107	-0.254051

-0.518028	-0.734225	-0.235919
-0.437731	-0.713107	-0.254051
-0.415063	-0.796774	-0.236062

-0.379307	-0.607025	-0.285919
-0.357243	-0.691513	-0.271023
-0.460057	-0.629047	-0.270883

-0.334642	-0.775085	-0.252271
-0.437731	-0.713107	-0.254051
-0.357243	-0.691513	-0.271023

-0.540234	-0.650174	-0.251990
-0.460057	-0.629047	-0.270883
-0.437731	-0.713107	-0.254051

-0.357243	-0.691513	-0.271023
-0.437731	-0.713107	-0.254051
-0.460057	-0.629047	-0.270883

-0.585209	1.080386	-0.006431
